,סמל ועדה,מצביעים,פסולים,מחוז,אזור טבעי,מעמד מונציפאלי,שיוך מטרופוליני,דת יישוב,סך הכל אוכלוסייה 2018,מזה: יהודים,ערבים,שנת ייסוד,צורת יישוב שוטפת,השתייכות ארגונית,קואורדינטות,גובה,מרחב משטרה,אשכול רשויות מקומיות,label
671,17,83,1,6,611.0,33.0,0.0,0.0,7307.0,0.0,0.0,1949.0,510,0.0,1740062900.0,0.0,10001821.0,420.0,False
943,17,67,0,6,611.0,33.0,0.0,0.0,7307.0,0.0,0.0,1949.0,510,0.0,1740062900.0,0.0,10001821.0,420.0,False
672,13,141,1,4,441.0,28.0,143.0,0.0,7307.0,0.0,0.0,1949.0,510,0.0,1830063800.0,0.0,15002488.0,420.0,False
941,13,110,0,4,441.0,28.0,143.0,0.0,7307.0,0.0,0.0,1949.0,510,0.0,1830063800.0,0.0,15002488.0,420.0,False
673,3,394,1,2,213.0,1.0,0.0,1.0,774.0,761.0,0.0,1939.0,330,15.0,2536376606.0,250.0,10004540.0,211.0,False
206,3,385,3,2,213.0,1.0,0.0,1.0,774.0,761.0,0.0,1939.0,330,15.0,2536376606.0,250.0,10004540.0,211.0,False
674,2,261,0,1,112.0,26.0,444.0,1.0,453.0,452.0,0.0,1950.0,310,2.0,2007762837.0,229.0,15000597.0,0.0,False
567,2,260,0,1,112.0,26.0,444.0,1.0,453.0,452.0,0.0,1950.0,310,2.0,2007762837.0,229.0,15000597.0,0.0,False
675,3,866,4,2,211.0,99.0,0.0,1.0,1599.0,1463.0,65.0,1896.0,350,0.0,2541579817.0,260.0,10004591.0,211.0,False
23,3,837,4,2,211.0,99.0,0.0,1.0,1599.0,1463.0,65.0,1896.0,350,0.0,2541579817.0,260.0,10004591.0,211.0,False
676,2,399,1,1,111.0,26.0,444.0,1.0,899.0,877.0,1.0,1950.0,310,1.0,2059662505.0,559.0,15000597.0,0.0,False
610,2,393,0,1,111.0,26.0,444.0,1.0,899.0,877.0,1.0,1950.0,310,1.0,2059662505.0,559.0,15000597.0,0.0,False
677,9,198,2,3,323.0,14.0,0.0,1.0,361.0,355.0,0.0,1963.0,320,6.0,2141671229.0,413.0,10004249.0,0.0,False
748,9,205,0,3,323.0,14.0,0.0,1.0,361.0,355.0,0.0,1963.0,320,6.0,2141671229.0,413.0,10004249.0,0.0,False
678,5,289,1,2,234.0,8.0,0.0,1.0,466.0,452.0,0.0,1954.0,310,1.0,2285071685.0,70.0,10004394.0,213.0,False
982,5,284,1,2,234.0,8.0,0.0,1.0,466.0,452.0,0.0,1954.0,310,1.0,2285071685.0,70.0,10004394.0,213.0,False
679,9,842,5,3,323.0,14.0,0.0,2.0,1970.0,6.0,1959.0,1949.0,450,0.0,2041670564.0,50.0,15002436.0,0.0,False
458,9,739,7,3,323.0,14.0,0.0,2.0,1970.0,6.0,1959.0,1949.0,450,0.0,2041670564.0,50.0,15002436.0,0.0,False
680,4,90,0,2,294.0,71.0,0.0,1.0,287.0,281.0,0.0,1981.0,310,15.0,2692674150.0,350.0,10004579.0,211.0,False
1153,4,94,0,2,294.0,71.0,0.0,1.0,287.0,281.0,0.0,1981.0,310,15.0,2692674150.0,350.0,10004579.0,211.0,False
681,5,297,0,2,231.0,7.0,0.0,1.0,706.0,706.0,0.0,1987.0,330,3.0,2399170654.0,344.0,10004568.0,214.0,False
873,5,285,0,2,231.0,7.0,0.0,1.0,706.0,706.0,0.0,1987.0,330,3.0,2399170654.0,344.0,10004568.0,214.0,False
682,3,297,1,2,212.0,2.0,0.0,1.0,963.0,962.0,0.0,1949.0,310,2.0,2414776580.0,648.0,10004528.0,211.0,False
435,3,261,0,2,212.0,2.0,0.0,1.0,963.0,962.0,0.0,1949.0,310,2.0,2414776580.0,648.0,10004528.0,211.0,False
683,13,382,0,4,441.0,32.0,143.0,1.0,831.0,816.0,0.0,1950.0,310,10.0,1768063635.0,40.0,15002488.0,0.0,False
525,13,394,1,4,441.0,32.0,143.0,1.0,831.0,816.0,0.0,1950.0,310,10.0,1768063635.0,40.0,15002488.0,0.0,False
684,18,5320,15,6,623.0,99.0,342.0,1.0,8438.0,8224.0,105.0,1984.0,180,0.0,1940858164.0,350.0,10001937.0,0.0,False
867,18,5184,11,6,623.0,99.0,342.0,1.0,8438.0,8224.0,105.0,1984.0,180,0.0,1940858164.0,350.0,10001937.0,0.0,False
685,5,96,1,7,0.0,75.0,0.0,1.0,161.0,149.0,0.0,1973.0,310,10.0,2401067463.0,202.0,10003262.0,0.0,False
1050,5,96,0,7,0.0,75.0,0.0,1.0,161.0,149.0,0.0,1973.0,310,10.0,2401067463.0,202.0,10003262.0,0.0,False
686,18,248,4,6,623.0,69.0,0.0,2.0,736.0,0.0,736.0,1949.0,450,0.0,2063657760.0,470.0,10001937.0,610.0,False
916,18,264,7,6,623.0,69.0,0.0,2.0,736.0,0.0,736.0,1949.0,450,0.0,2063657760.0,470.0,10001937.0,610.0,False
687,10,694,4,4,411.0,16.0,141.0,1.0,1370.0,1327.0,0.0,1945.0,310,1.0,1883070142.0,4.0,15000060.0,0.0,False
267,10,711,2,4,411.0,16.0,141.0,1.0,1370.0,1327.0,0.0,1945.0,310,1.0,1883070142.0,4.0,15000060.0,0.0,False
688,6,270,0,2,242.0,56.0,0.0,1.0,533.0,478.0,21.0,1980.0,370,7.0,2309975686.0,424.0,10004465.0,210.0,False
808,6,263,0,2,242.0,56.0,0.0,1.0,533.0,478.0,21.0,1980.0,370,7.0,2309975686.0,424.0,10004465.0,210.0,False
689,5,234,2,2,234.0,8.0,0.0,1.0,379.0,374.0,0.0,1956.0,310,1.0,2225471884.0,64.0,10004394.0,213.0,False
99,5,216,1,2,234.0,8.0,0.0,1.0,379.0,374.0,0.0,1956.0,310,1.0,2225471884.0,64.0,10004394.0,213.0,False
690,18,219,0,6,621.0,39.0,0.0,1.0,340.0,336.0,0.0,1953.0,310,2.0,1615158878.0,100.0,10001930.0,620.0,False
972,18,202,0,6,621.0,39.0,0.0,1.0,340.0,336.0,0.0,1953.0,310,2.0,1615158878.0,100.0,10001930.0,620.0,False
691,3,257,0,2,212.0,1.0,0.0,1.0,453.0,402.0,0.0,1949.0,330,15.0,2480477842.0,561.0,10004528.0,211.0,False
426,3,260,3,2,212.0,1.0,0.0,1.0,453.0,402.0,0.0,1949.0,330,15.0,2480477842.0,561.0,10004528.0,211.0,False
692,17,342,0,6,611.0,50.0,0.0,1.0,593.0,591.0,0.0,1953.0,310,1.0,1789561843.0,92.0,10001813.0,0.0,False
965,17,327,0,6,611.0,50.0,0.0,1.0,593.0,591.0,0.0,1953.0,310,1.0,1789561843.0,92.0,10001813.0,0.0,False
693,6,460,0,2,241.0,56.0,241.0,1.0,862.0,860.0,0.0,1980.0,310,10.0,2224575096.0,349.0,10004513.0,210.0,False
786,6,475,0,2,241.0,56.0,241.0,1.0,862.0,860.0,0.0,1980.0,310,10.0,2224575096.0,349.0,10004513.0,210.0,False
694,6,265,0,2,243.0,52.0,0.0,1.0,441.0,434.0,0.0,1980.0,310,1.0,2185477151.0,195.0,10004302.0,212.0,False
811,6,263,4,2,243.0,52.0,0.0,1.0,441.0,434.0,0.0,1980.0,310,1.0,2185477151.0,195.0,10004302.0,212.0,False
695,4,603,3,2,231.0,7.0,0.0,1.0,1032.0,1001.0,2.0,1902.0,350,0.0,2523473022.0,-240.0,10004568.0,214.0,False
27,4,593,2,2,231.0,7.0,0.0,1.0,1032.0,1001.0,2.0,1902.0,350,0.0,2523473022.0,-240.0,10004568.0,214.0,False
696,3,142,1,2,212.0,1.0,0.0,1.0,246.0,225.0,0.0,1943.0,330,15.0,2511778903.0,802.0,10004591.0,211.0,False
237,3,151,0,2,212.0,1.0,0.0,1.0,246.0,225.0,0.0,1943.0,330,15.0,2511778903.0,802.0,10004591.0,211.0,False
697,5,593,1,2,237.0,9.0,0.0,2.0,1325.0,0.0,1325.0,1949.0,450,0.0,2184473467.0,80.0,10004411.0,213.0,False
689,5,514,1,2,237.0,9.0,0.0,2.0,1325.0,0.0,1325.0,1949.0,450,0.0,2184473467.0,80.0,10004411.0,213.0,False
698,4,266,0,2,222.0,3.0,0.0,1.0,376.0,364.0,2.0,1983.0,370,13.0,2398774991.0,211.0,10004552.0,214.0,False
858,4,268,0,2,222.0,3.0,0.0,1.0,376.0,364.0,2.0,1983.0,370,13.0,2398774991.0,211.0,10004552.0,214.0,False
699,4,172,0,2,221.0,6.0,0.0,1.0,370.0,352.0,4.0,1937.0,330,15.0,2563973220.0,-201.0,10004552.0,214.0,False
169,4,176,1,2,221.0,6.0,0.0,1.0,370.0,352.0,4.0,1937.0,330,15.0,2563973220.0,-201.0,10004552.0,214.0,False
700,5,278,0,2,231.0,7.0,0.0,1.0,430.0,416.0,0.0,1938.0,330,15.0,2448071130.0,-115.0,10004568.0,214.0,False
197,5,287,1,2,231.0,7.0,0.0,1.0,430.0,416.0,0.0,1938.0,330,15.0,2448071130.0,-115.0,10004568.0,214.0,False
701,2,560,1,1,112.0,26.0,444.0,1.0,1248.0,1213.0,5.0,1950.0,310,1.0,2011563441.0,269.0,15000597.0,0.0,False
535,2,569,4,1,112.0,26.0,444.0,1.0,1248.0,1213.0,5.0,1950.0,310,1.0,2011563441.0,269.0,15000597.0,0.0,False
702,18,372,1,6,622.0,42.0,344.0,1.0,860.0,852.0,0.0,1950.0,310,1.0,1609258156.0,103.0,10001893.0,620.0,False
541,18,364,1,6,622.0,42.0,344.0,1.0,860.0,852.0,0.0,1950.0,310,1.0,1609258156.0,103.0,10001893.0,620.0,False
703,3,79,1,2,292.0,99.0,0.0,2.0,3650.0,0.0,3650.0,1949.0,290,0.0,2709879298.0,810.0,10004579.0,211.0,False
1163,3,86,1,2,292.0,99.0,0.0,2.0,3650.0,0.0,3650.0,1949.0,290,0.0,2709879298.0,810.0,10004579.0,211.0,False
704,18,4424,34,6,623.0,0.0,0.0,3.0,7307.0,0.0,0.0,1949.0,460,0.0,1823056730.0,0.0,15003711.0,0.0,True
666,18,4410,36,6,623.0,0.0,0.0,3.0,7307.0,0.0,0.0,1949.0,460,0.0,1823056730.0,0.0,15003711.0,0.0,True
705,10,564,0,4,411.0,16.0,141.0,1.0,979.0,964.0,0.0,1933.0,330,15.0,1912669668.0,7.0,15000060.0,0.0,False
126,10,568,1,4,411.0,16.0,141.0,1.0,979.0,964.0,0.0,1933.0,330,15.0,1912669668.0,7.0,15000060.0,0.0,False
706,18,862,4,6,621.0,39.0,0.0,1.0,2059.0,2059.0,0.0,1958.0,190,0.0,1618358958.0,119.0,10001930.0,620.0,False
726,18,849,0,6,621.0,39.0,0.0,1.0,2059.0,2059.0,0.0,1958.0,190,0.0,1618358958.0,119.0,10001930.0,620.0,False
707,4,219,1,2,221.0,6.0,0.0,1.0,374.0,357.0,0.0,1949.0,330,15.0,2565473473.0,-211.0,10004552.0,214.0,False
477,4,222,1,2,221.0,6.0,0.0,1.0,374.0,357.0,0.0,1949.0,330,15.0,2565473473.0,-211.0,10004552.0,214.0,False
708,9,1116,1,3,321.0,15.0,0.0,1.0,1992.0,1906.0,0.0,1949.0,330,15.0,1923671802.0,6.0,10004333.0,0.0,False
492,9,1140,9,3,321.0,15.0,0.0,1.0,1992.0,1906.0,0.0,1949.0,330,15.0,1923671802.0,6.0,10004333.0,0.0,False
709,5,300,0,2,231.0,7.0,0.0,1.0,479.0,472.0,0.0,1937.0,330,15.0,2519671104.0,-249.0,10004568.0,214.0,False
176,5,288,0,2,231.0,7.0,0.0,1.0,479.0,472.0,0.0,1937.0,330,15.0,2519671104.0,-249.0,10004568.0,214.0,False
710,18,215,0,7,0.0,78.0,0.0,1.0,575.0,575.0,0.0,1981.0,320,11.0,2155959130.0,744.0,15003512.0,0.0,False
1075,18,220,0,7,0.0,78.0,0.0,1.0,575.0,575.0,0.0,1981.0,320,11.0,2155959130.0,744.0,15003512.0,0.0,False
711,6,465,3,2,243.0,52.0,0.0,1.0,963.0,942.0,5.0,1949.0,310,1.0,2247376901.0,437.0,10004484.0,212.0,False
402,6,485,7,2,243.0,52.0,0.0,1.0,963.0,942.0,5.0,1949.0,310,1.0,2247376901.0,437.0,10004484.0,212.0,False
713,6,1831,4,2,243.0,99.0,0.0,2.0,3255.0,93.0,3150.0,1949.0,290,0.0,2244077019.0,437.0,10004484.0,212.0,False
367,6,1717,7,2,243.0,99.0,0.0,2.0,3255.0,93.0,3150.0,1949.0,290,0.0,2244077019.0,437.0,10004484.0,212.0,False
714,3,336,2,2,211.0,1.0,0.0,1.0,745.0,737.0,0.0,1947.0,330,15.0,2569979388.0,166.0,10004591.0,211.0,False
293,3,339,0,2,211.0,1.0,0.0,1.0,745.0,737.0,0.0,1947.0,330,15.0,2569979388.0,166.0,10004591.0,211.0,False
715,9,481,3,3,322.0,15.0,0.0,1.0,727.0,720.0,0.0,1938.0,330,15.0,1946771935.0,71.0,10004333.0,0.0,False
190,9,492,1,3,322.0,15.0,0.0,1.0,727.0,720.0,0.0,1938.0,330,15.0,1946771935.0,71.0,10004333.0,0.0,False
716,2,19967,93,7,0.0,0.0,445.0,1.0,38193.0,36841.0,64.0,1975.0,160,0.0,2291263194.0,79.0,10003314.0,0.0,True
1052,2,19596,88,7,0.0,0.0,445.0,1.0,38193.0,36841.0,64.0,1975.0,160,0.0,2291263194.0,79.0,10003314.0,0.0,True
717,5,590,1,7,0.0,99.0,0.0,1.0,1241.0,1117.0,3.0,1970.0,350,0.0,2382866422.0,-72.0,10003262.0,0.0,False
1044,5,581,6,7,0.0,99.0,0.0,1.0,1241.0,1117.0,3.0,1970.0,350,0.0,2382866422.0,-72.0,10003262.0,0.0,False
718,5,290,0,2,231.0,7.0,0.0,1.0,806.0,806.0,0.0,1962.0,330,3.0,2396070922.0,396.0,10004568.0,214.0,False
747,5,290,0,2,231.0,7.0,0.0,1.0,806.0,806.0,0.0,1962.0,330,3.0,2396070922.0,396.0,10004568.0,214.0,False
719,4,295,2,2,293.0,71.0,0.0,1.0,515.0,500.0,0.0,1976.0,310,1.0,2643975504.0,42.0,10004579.0,211.0,False
1144,4,296,0,2,293.0,71.0,0.0,1.0,515.0,500.0,0.0,1976.0,310,1.0,2643975504.0,42.0,10004579.0,211.0,False
720,2,413,0,1,111.0,26.0,444.0,1.0,769.0,753.0,2.0,1938.0,330,15.0,2105663611.0,743.0,10002475.0,0.0,False
186,2,404,1,1,111.0,26.0,444.0,1.0,769.0,753.0,2.0,1938.0,330,15.0,2105663611.0,743.0,10002475.0,0.0,False
721,2,339,1,7,0.0,73.0,0.0,1.0,866.0,865.0,0.0,1983.0,370,11.0,2228166239.0,664.0,10003299.0,0.0,False
1103,2,332,0,7,0.0,73.0,0.0,1.0,866.0,865.0,0.0,1983.0,370,11.0,2228166239.0,664.0,10003299.0,0.0,False
722,2,748,1,7,0.0,73.0,445.0,1.0,1463.0,1461.0,0.0,1981.0,370,11.0,2290864285.0,529.0,10003299.0,0.0,False
1069,2,735,1,7,0.0,73.0,445.0,1.0,1463.0,1461.0,0.0,1981.0,370,11.0,2290864285.0,529.0,10003299.0,0.0,False
723,9,6068,26,3,323.0,99.0,0.0,2.0,14833.0,3.0,14826.0,1949.0,270,0.0,2148871748.0,120.0,10004249.0,0.0,False
904,9,4722,37,3,323.0,99.0,0.0,2.0,14833.0,3.0,14826.0,1949.0,270,0.0,2148871748.0,120.0,10004249.0,0.0,True
724,2,279,0,7,0.0,76.0,0.0,1.0,535.0,534.0,0.0,1981.0,370,9.0,2218661154.0,670.0,15000586.0,0.0,False
1071,2,251,2,7,0.0,76.0,0.0,1.0,535.0,534.0,0.0,1981.0,370,9.0,2218661154.0,670.0,15000586.0,0.0,False
725,19,432,1,7,0.0,72.0,145.0,1.0,1012.0,993.0,0.0,1980.0,370,9.0,2067967480.0,277.0,10003262.0,0.0,False
1056,19,448,2,7,0.0,72.0,145.0,1.0,1012.0,993.0,0.0,1980.0,370,9.0,2067967480.0,277.0,10003262.0,0.0,False
726,6,11674,80,2,243.0,0.0,0.0,4.0,21422.0,14154.0,4631.0,1957.0,160,0.0,2263076886.0,204.0,10004484.0,212.0,True
712,6,11339,97,2,243.0,0.0,0.0,4.0,21422.0,14154.0,4631.0,1957.0,160,0.0,2263076886.0,204.0,10004484.0,212.0,True
727,9,447,0,3,324.0,14.0,0.0,1.0,766.0,731.0,0.0,1942.0,330,15.0,2028770696.0,50.0,15002436.0,0.0,False
234,9,444,1,3,324.0,14.0,0.0,1.0,766.0,731.0,0.0,1942.0,330,15.0,2028770696.0,50.0,15002436.0,0.0,False
728,11,532,1,4,422.0,20.0,132.0,1.0,868.0,857.0,1.0,1935.0,310,1.0,1897366353.0,46.0,10002116.0,0.0,False
146,11,539,4,4,422.0,20.0,132.0,1.0,868.0,857.0,1.0,1935.0,310,1.0,1897366353.0,46.0,10002116.0,0.0,False
729,17,481,1,6,614.0,37.0,0.0,1.0,1006.0,979.0,1.0,1949.0,330,15.0,1584160127.0,79.0,10001829.0,620.0,False
469,17,480,3,6,614.0,37.0,0.0,1.0,1006.0,979.0,1.0,1949.0,330,15.0,1584160127.0,79.0,10001829.0,620.0,False
730,18,253,1,7,0.0,78.0,0.0,1.0,512.0,511.0,0.0,1983.0,320,11.0,2107158587.0,839.0,15003512.0,0.0,False
1096,18,241,2,7,0.0,78.0,0.0,1.0,512.0,511.0,0.0,1983.0,320,11.0,2107158587.0,839.0,15003512.0,0.0,False
731,6,576,1,2,244.0,4.0,0.0,1.0,1171.0,1148.0,0.0,1940.0,330,15.0,2150377427.0,51.0,10004302.0,212.0,False
220,6,580,0,2,244.0,4.0,0.0,1.0,1171.0,1148.0,0.0,1940.0,330,15.0,2150377427.0,51.0,10004302.0,212.0,False
732,12,744,2,4,432.0,30.0,143.0,1.0,1350.0,1336.0,0.0,1950.0,310,1.0,1881164598.0,79.0,10002228.0,0.0,False
549,12,729,7,4,432.0,30.0,143.0,1.0,1350.0,1336.0,0.0,1950.0,310,1.0,1881164598.0,79.0,10002228.0,0.0,False
733,4,92,0,2,222.0,3.0,0.0,1.0,141.0,139.0,0.0,1908.0,350,0.0,2480474397.0,60.0,10004552.0,214.0,False
33,4,94,0,2,222.0,3.0,0.0,1.0,141.0,139.0,0.0,1908.0,350,0.0,2480474397.0,60.0,10004552.0,214.0,False
734,6,546,0,2,241.0,56.0,241.0,1.0,1024.0,1016.0,0.0,1981.0,370,10.0,2190774911.0,80.0,15002411.0,210.0,False
824,6,547,0,2,241.0,56.0,241.0,1.0,1024.0,1016.0,0.0,1981.0,370,10.0,2190774911.0,80.0,15002411.0,210.0,False
735,9,204,0,3,323.0,14.0,0.0,1.0,455.0,455.0,0.0,2009.0,370,10.0,2067270748.0,80.0,10004233.0,0.0,False
934,9,184,0,3,323.0,14.0,0.0,1.0,455.0,455.0,0.0,2009.0,370,10.0,2067270748.0,80.0,10004233.0,0.0,False
736,2,1045,2,7,0.0,73.0,445.0,1.0,2453.0,2453.0,0.0,1978.0,190,0.0,2374563592.0,122.0,10003314.0,0.0,False
1032,2,1014,3,7,0.0,73.0,445.0,1.0,2453.0,2453.0,0.0,1978.0,190,0.0,2374563592.0,122.0,10003314.0,0.0,False
737,4,471,2,2,237.0,3.0,0.0,1.0,1002.0,1002.0,0.0,1979.0,370,11.0,2364174533.0,340.0,10004552.0,214.0,False
799,4,479,1,2,237.0,3.0,0.0,1.0,1002.0,1002.0,0.0,1979.0,370,11.0,2364174533.0,340.0,10004552.0,214.0,False
738,18,2131,21,6,626.0,99.0,0.0,1.0,5221.0,4613.0,192.0,1954.0,180,0.0,1808350381.0,460.0,10001918.0,610.0,False
63,18,2092,17,6,626.0,99.0,0.0,1.0,5221.0,4613.0,192.0,1954.0,180,0.0,1808350381.0,460.0,10001918.0,610.0,False
739,2,187,1,7,0.0,74.0,0.0,1.0,211.0,200.0,0.0,1971.0,330,15.0,2380960839.0,-352.0,10003314.0,0.0,False
1046,2,178,1,7,0.0,74.0,0.0,1.0,211.0,200.0,0.0,1971.0,330,15.0,2380960839.0,-352.0,10003314.0,0.0,False
740,9,299,0,3,324.0,14.0,0.0,1.0,378.0,349.0,2.0,1953.0,330,15.0,2046970512.0,60.0,15002436.0,0.0,False
457,9,315,1,3,324.0,14.0,0.0,1.0,378.0,349.0,2.0,1953.0,330,15.0,2046970512.0,60.0,15002436.0,0.0,False
741,16,104,0,5,513.0,0.0,123.0,1.0,386.0,359.0,3.0,1870.0,340,0.0,1794865963.0,20.0,10001430.0,0.0,False
8,16,95,0,5,513.0,0.0,123.0,1.0,386.0,359.0,3.0,1870.0,340,0.0,1794865963.0,20.0,10001430.0,0.0,False
742,3,196,0,2,212.0,55.0,0.0,1.0,400.0,395.0,1.0,1951.0,310,1.0,2511979109.0,657.0,10004591.0,211.0,False
627,3,197,0,2,212.0,55.0,0.0,1.0,400.0,395.0,1.0,1951.0,310,1.0,2511979109.0,657.0,10004591.0,211.0,False
743,3,406,1,2,292.0,71.0,0.0,1.0,724.0,705.0,0.0,1967.0,330,15.0,2727778212.0,939.0,10004579.0,211.0,False
1161,3,411,2,2,292.0,71.0,0.0,1.0,724.0,705.0,0.0,1967.0,330,15.0,2727778212.0,939.0,10004579.0,211.0,False
744,18,177,1,6,626.0,48.0,0.0,1.0,466.0,466.0,0.0,2002.0,370,0.0,1834853303.0,500.0,10001918.0,610.0,False
914,18,157,0,6,626.0,48.0,0.0,1.0,466.0,466.0,0.0,2002.0,370,0.0,1834853303.0,500.0,10001918.0,610.0,False
745,5,434,0,2,234.0,9.0,0.0,1.0,660.0,653.0,0.0,1922.0,310,1.0,2299872327.0,40.0,10004394.0,213.0,False
61,5,429,5,2,234.0,9.0,0.0,1.0,660.0,653.0,0.0,1922.0,310,1.0,2299872327.0,40.0,10004394.0,213.0,False
746,5,662,4,2,234.0,9.0,0.0,1.0,1232.0,1095.0,0.0,1911.0,330,15.0,2291072355.0,50.0,10004394.0,213.0,False
39,5,639,2,2,234.0,9.0,0.0,1.0,1232.0,1095.0,0.0,1911.0,330,15.0,2291072355.0,50.0,10004394.0,213.0,False
747,17,1152,1,6,611.0,34.0,0.0,1.0,2210.0,2207.0,0.0,1948.0,190,0.0,1722562273.0,50.0,10001821.0,0.0,False
732,17,1136,2,6,611.0,34.0,0.0,1.0,2210.0,2207.0,0.0,1948.0,190,0.0,1722562273.0,50.0,10001821.0,0.0,False
748,18,296,0,6,626.0,48.0,0.0,1.0,461.0,415.0,0.0,1949.0,330,15.0,1795154587.0,340.0,10001918.0,610.0,False
297,18,312,2,6,626.0,48.0,0.0,1.0,461.0,415.0,0.0,1949.0,330,15.0,1795154587.0,340.0,10001918.0,610.0,False
749,13,392,0,4,441.0,32.0,143.0,1.0,706.0,703.0,2.0,1950.0,310,9.0,1754163645.0,50.0,15002488.0,0.0,False
557,13,389,2,4,441.0,32.0,143.0,1.0,706.0,703.0,2.0,1950.0,310,9.0,1754163645.0,50.0,15002488.0,0.0,False
750,3,169,1,2,212.0,1.0,0.0,1.0,337.0,299.0,0.0,1945.0,330,15.0,2515179474.0,764.0,10004591.0,211.0,False
264,3,172,2,2,212.0,1.0,0.0,1.0,337.0,299.0,0.0,1945.0,330,15.0,2515179474.0,764.0,10004591.0,211.0,False
751,5,3790,17,2,237.0,99.0,0.0,2.0,8219.0,0.0,8218.0,1949.0,280,0.0,2305973842.0,160.0,15002369.0,0.0,False
368,5,3265,19,2,237.0,99.0,0.0,2.0,8219.0,0.0,8218.0,1949.0,280,0.0,2305973842.0,160.0,15002369.0,0.0,False
752,5,105,0,7,0.0,75.0,0.0,1.0,170.0,166.0,4.0,1970.0,310,6.0,2464966884.0,-262.0,10003262.0,0.0,False
1041,5,95,0,7,0.0,75.0,0.0,1.0,170.0,166.0,4.0,1970.0,310,6.0,2464966884.0,-262.0,10003262.0,0.0,False
753,17,385,2,6,611.0,34.0,0.0,1.0,688.0,688.0,0.0,1949.0,320,3.0,1706562348.0,47.0,10001821.0,0.0,False
446,17,375,2,6,611.0,34.0,0.0,1.0,688.0,688.0,0.0,1949.0,320,3.0,1706562348.0,47.0,10001821.0,0.0,False
754,5,125,0,7,0.0,75.0,0.0,1.0,286.0,286.0,0.0,1986.0,370,0.0,2476569159.0,-69.0,10003262.0,0.0,False
1123,5,128,0,7,0.0,75.0,0.0,1.0,286.0,286.0,0.0,1986.0,370,0.0,2476569159.0,-69.0,10003262.0,0.0,False
755,12,308,0,4,432.0,30.0,143.0,1.0,550.0,546.0,1.0,1949.0,310,1.0,1949564208.0,120.0,10002228.0,0.0,False
470,12,354,0,4,432.0,30.0,143.0,1.0,550.0,546.0,1.0,1949.0,310,1.0,1949564208.0,120.0,10002228.0,0.0,False
756,12,440,1,4,432.0,30.0,143.0,1.0,871.0,867.0,0.0,1948.0,330,15.0,1906763668.0,132.0,10002241.0,0.0,False
398,12,428,1,4,432.0,30.0,143.0,1.0,871.0,867.0,0.0,1948.0,330,15.0,1906763668.0,132.0,10002241.0,0.0,False
757,3,410,0,2,213.0,55.0,0.0,1.0,804.0,798.0,0.0,1949.0,310,9.0,2563476779.0,169.0,10004540.0,211.0,False
526,3,395,3,2,213.0,55.0,0.0,1.0,804.0,798.0,0.0,1949.0,310,9.0,2563476779.0,169.0,10004540.0,211.0,False
758,18,532,1,6,621.0,41.0,341.0,1.0,933.0,912.0,0.0,1946.0,330,15.0,1731558585.0,189.0,10001946.0,620.0,False
277,18,526,3,6,621.0,41.0,341.0,1.0,933.0,912.0,0.0,1946.0,330,15.0,1731558585.0,189.0,10001946.0,620.0,False
759,5,715,0,2,234.0,13.0,0.0,1.0,1255.0,1185.0,0.0,1926.0,330,15.0,2136372399.0,82.0,10004394.0,213.0,False
76,5,719,0,2,234.0,13.0,0.0,1.0,1255.0,1185.0,0.0,1926.0,330,15.0,2136372399.0,82.0,10004394.0,213.0,False
760,12,527,2,4,432.0,40.0,133.0,1.0,1006.0,978.0,0.0,1949.0,310,19.0,1834665744.0,27.0,10002207.0,0.0,False
523,12,529,1,4,432.0,40.0,133.0,1.0,1006.0,978.0,0.0,1949.0,310,19.0,1834665744.0,27.0,10002207.0,0.0,False
761,10,349,0,4,411.0,16.0,141.0,1.0,606.0,582.0,0.0,1933.0,330,15.0,1911269590.0,12.0,15000060.0,0.0,False
123,10,348,0,4,411.0,16.0,141.0,1.0,606.0,582.0,0.0,1933.0,330,15.0,1911269590.0,12.0,15000060.0,0.0,False
762,9,494,0,3,324.0,14.0,0.0,1.0,979.0,968.0,1.0,1933.0,330,15.0,1987671030.0,47.0,10004261.0,0.0,False
137,9,467,0,3,324.0,14.0,0.0,1.0,979.0,968.0,1.0,1933.0,330,15.0,1987671030.0,47.0,10004261.0,0.0,False
763,10,524,1,4,411.0,18.0,141.0,1.0,1082.0,1063.0,1.0,1946.0,310,1.0,1926668164.0,47.0,15000060.0,0.0,False
301,10,495,0,4,411.0,18.0,141.0,1.0,1082.0,1063.0,1.0,1946.0,310,1.0,1926668164.0,47.0,15000060.0,0.0,False
764,17,569,2,6,614.0,36.0,0.0,1.0,1052.0,1025.0,0.0,1950.0,310,1.0,1643761845.0,41.0,10001829.0,0.0,False
579,17,549,0,6,614.0,36.0,0.0,1.0,1052.0,1025.0,0.0,1950.0,310,1.0,1643761845.0,41.0,10001829.0,0.0,False
765,19,1936,5,4,421.0,20.0,142.0,1.0,3600.0,3574.0,0.0,1995.0,190,0.0,1977167393.0,50.0,15000658.0,0.0,False
895,19,1902,7,4,421.0,20.0,142.0,1.0,3600.0,3574.0,0.0,1995.0,190,0.0,1977167393.0,50.0,15000658.0,0.0,False
766,6,104,0,2,244.0,52.0,0.0,1.0,191.0,189.0,0.0,1979.0,370,19.0,2337577178.0,730.0,10004484.0,212.0,False
